//CLass,Skill-ID,MaxLV,Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//

//Bulbasaur
2631,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2631,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2631,8038,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_SLEEPPOWER#Sleep Power#
2631,8012,10,0,0,0,0,0,0,0,0,0,0 //ICE_BLIZZARD#Blizzard#

//Ditto

//Eevee
2633,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2633,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2633,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#

//Vaporeon
2634,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2634,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2634,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2634,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2634,8025,10,0,0,0,0,0,0,0,0,0,0 //WATER_HYDROPUMP#Hydropump#

//Joteon
2635,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2635,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2635,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2635,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2635,8019,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSTORM#Thunder Storm#

//Flareon
2636,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2636,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2636,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2636,8039,10,0,0,0,0,0,0,0,0,0,0 //FIRE_FLAMETHROW#Flame Throw#
2636,8004,10,0,0,0,0,0,0,0,0,0,0 //FIRE_MAGMASTORM#Magma Storm#

//Porygon
2637,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2637,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2637,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#
2637,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2637,8201,2,0,0,0,0,0,0,0,0,0,0 //AL_TELEPORT#Teleport#

//Omanite
2638,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2638,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2638,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2638,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#

//Omastar
2639,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2639,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2639,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2639,8014,10,0,0,0,0,0,0,0,0,0,0 //STONE_HARDEN#Harden#
2639,8009,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERTORNADO#Water Tornado#
2639,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Kabuto
2640,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2640,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2640,8041,10,0,0,0,0,0,0,0,0,0,0 //BUG_ABSORV#Absorv#

//Kabutops
2641,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2641,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2641,8041,10,0,0,0,0,0,0,0,0,0,0 //BUG_ABSORV#Absorv#
2641,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2641,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#
2641,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Aerodactyl
2642,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2642,8013,10,0,0,0,0,0,0,0,0,0,0 //STONE_ROCKTHROW#Rock Throw#
2642,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2642,8042,10,0,0,0,0,0,0,0,0,0,0 //BUG_TRIPLEBLOW#Triple Blow#
2642,8022,10,0,0,0,0,0,0,0,0,0,0 //FLY_TORNADO#Tornado#
2642,8015,10,0,0,0,0,0,0,0,0,0,0 //STONE_STONECONCUSSION#Stone Concussion#

//Snorlax
2643,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2643,8036,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_REST#Rest#
2643,8037,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_MEGAPUNCH#Mega Punch#
2643,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2543,8006,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_HEADBUTT#Headbutt#
2643,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#

//Articuno
2644,8008,10,0,0,0,0,0,0,0,0,0,0 //WATER_WATERGUN#Water Gun#
2644,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2644,8011,10,0,0,0,0,0,0,0,0,0,0 //ICE_ICESPIKES#Ice Spikes#
2644,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2644,8012,10,0,0,0,0,0,0,0,0,0,0 //ICE_BLIZZARD#Blizzard#

//Zapdos
2645,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2645,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2645,8018,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERPUNCH#Thunder Punch#
2645,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2645,8019,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSTORM#Thunder Storm#

//Moltres
2646,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2646,8039,10,0,0,0,0,0,0,0,0,0,0 //FIRE_FLAMETHROW#Flame Throw#
2646,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2646,8016,10,0,0,0,0,0,0,0,0,0,0 //FIRE_METEORFLAME#Meteor Flame#
2646,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2646,8004,10,0,0,0,0,0,0,0,0,0,0 //FIRE_MAGMASTORM#Magma Storm#

//Dratini
2647,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2647,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2647,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#

//Dragonair	2648
2648,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2648,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2648,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2648,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2648,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2648,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#

//Dragonite	2649
2649,8040,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_TACKLE#Tackle#
2649,8030,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_QUICKATTACK#Quick Attack#
2649,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2649,8001,10,0,0,0,0,0,0,0,0,0,0 //FIRE_EMBER#Ember#
2649,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2649,8017,10,0,0,0,0,0,0,0,0,0,0 //ELETRIC_THUNDERSHOCK#Thunder Shock#
2649,8035,10,0,0,0,0,0,0,0,0,0,0 //NORMAL_BODYSLAM#Body Slam#
2649,8023,10,0,0,0,0,0,0,0,0,0,0 //DRAGON_DRACOMETEOR#Draco Meteor#

//Mewtwo	2650
2650,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2650,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#
2650,8029,10,0,0,0,0,0,0,0,0,0,0 //GHOST_SHADOWPUNCH#Shadow Punch#
2650,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2650,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2650,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2650,8027,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYCHIC#Psychic#

//Mew	2651
2650,8024,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYBEAM#Psy Beam#
2650,8010,10,0,0,0,0,0,0,0,0,0,0 //PSY_RECOVER#Recover#
2650,8028,10,0,0,0,0,0,0,0,0,0,0 //GHOST_DARKBALL#Dark Ball#
2650,8032,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_EXTREMEAGILITY#Extreme Agility#
2650,8026,10,0,0,0,0,0,0,0,0,0,0 //PSY_CONFUSION#Confusion#
2650,8033,10,0,0,0,0,0,0,0,0,0,0 //FIGHT_RAGE#Rage#
2650,8027,10,0,0,0,0,0,0,0,0,0,0 //PSY_PSYCHIC#Psychic#
